"","d","d","d"
"6642","-0.0143265506958218","Eating.to.survive","Chemistry"
"6643","-0.105107428645373","Eating.to.survive","Reading"
"6644","-0.0129808640635556","Eating.to.survive","Geography"
"6645","-0.0543041096085695","Eating.to.survive","Foreign.languages"
"6646","-0.0241793032396352","Eating.to.survive","Medicine"
"6647","0.0497424735903085","Eating.to.survive","Law"
"6648","0.100781001494244","Eating.to.survive","Cars"
"6649","-0.03568380916016","Eating.to.survive","Art.exhibitions"
"6650","-0.0074890052006966","Eating.to.survive","Religion"
"6651","0.0264163402227757","Eating.to.survive","Countryside..outdoors"
"6652","0.000187033661639373","Eating.to.survive","Dancing"
"6653","0.0903957873289556","Eating.to.survive","Musical.instruments"
"6654","0.0757583743475329","Eating.to.survive","Writing"
"6655","0.00832110047142061","Eating.to.survive","Passive.sport"
"6656","0.0431311264174476","Eating.to.survive","Active.sport"
"6657","0.0139399074300689","Eating.to.survive","Gardening"
"6658","0.00601980313278784","Eating.to.survive","Celebrities"
"6659","-0.0511747035250019","Eating.to.survive","Shopping"
"6660","0.0136996766590512","Eating.to.survive","Science.and.technology"
"6661","-0.101605194830599","Eating.to.survive","Theatre"
"6662","-0.0909103254194743","Eating.to.survive","Fun.with.friends"
"6663","0.0575161620567033","Eating.to.survive","Adrenaline.sports"
"6664","0.0181746378221934","Eating.to.survive","Pets"
"6665","0.0877974772995986","Eating.to.survive","Flying"
"6666","0.0218679191620688","Eating.to.survive","Storm"
"6667","-0.0060121340368734","Eating.to.survive","Darkness"
"6668","0.0314256430895125","Eating.to.survive","Heights"
"6669","-0.0173950669137757","Eating.to.survive","Spiders"
"6670","-0.0225110062380311","Eating.to.survive","Snakes"
"6671","-0.00624599568158239","Eating.to.survive","Rats"
"6672","0.00840223100075485","Eating.to.survive","Ageing"
"6673","0.026961981977583","Eating.to.survive","Dangerous.dogs"
"6674","0.0552212406840902","Eating.to.survive","Fear.of.public.speaking"
"6675","-0.0256777275471213","Eating.to.survive","Healthy.eating"
"6676","-0.0289454542164198","Eating.to.survive","Daily.events"
"6677","0.0446668689645793","Eating.to.survive","Prioritising.workload"
"6678","0.0111537433126389","Eating.to.survive","Writing.notes"
"6679","-0.0257751867249368","Eating.to.survive","Workaholism"
"6680","0.0158481627311032","Eating.to.survive","Thinking.ahead"
"6681","0.0842879033583051","Eating.to.survive","Final.judgement"
"6682","-0.0544201336029453","Eating.to.survive","Reliability"
"6683","0.0408399609830632","Eating.to.survive","Keeping.promises"
"6684","0.0643568250669817","Eating.to.survive","Loss.of.interest"
"6685","0.0184584851244095","Eating.to.survive","Friends.versus.money"
"6686","-0.0184623877017128","Eating.to.survive","Funniness"
"6687","0.142446937233626","Eating.to.survive","Fake"
"6688","0.0957185401911672","Eating.to.survive","Criminal.damage"
"6689","-0.00170164247023169","Eating.to.survive","Decision.making"
"6690","-0.07620681810879","Eating.to.survive","Elections"
"6691","-0.019315851764595","Eating.to.survive","Self.criticism"
"6692","-0.0785718383829452","Eating.to.survive","Judgment.calls"
"6693","0.17265218544546","Eating.to.survive","Hypochondria"
"6694","-0.0677458444307528","Eating.to.survive","Empathy"
"6695","1","Eating.to.survive","Eating.to.survive"
"6696","0.0266390449192002","Eating.to.survive","Giving"
"6697","0.0467250190369028","Eating.to.survive","Compassion.to.animals"
"6698","0.00538386920063491","Eating.to.survive","Borrowed.stuff"
"6699","0.109865314624513","Eating.to.survive","Loneliness"
"6700","-0.052248116381207","Eating.to.survive","Cheating.in.school"
"6701","0.00480652374887008","Eating.to.survive","Health"
"6702","0.115721266781652","Eating.to.survive","Changing.the.past"
"6703","-0.00330255675936987","Eating.to.survive","God"
"6704","-0.0341814396461889","Eating.to.survive","Dreams"
"6705","0.115713109076966","Eating.to.survive","Charity"
"6706","-0.0281188099900473","Eating.to.survive","Number.of.friends"
"6707","-0.0287894922742997","Eating.to.survive","Waiting"
"6708","-0.0395604470427985","Eating.to.survive","New.environment"
"6709","0.0686733752528178","Eating.to.survive","Mood.swings"
"6710","-0.0768972329606819","Eating.to.survive","Appearence.and.gestures"
"6711","-0.0403777124493665","Eating.to.survive","Socializing"
"6712","-0.0214945229490627","Eating.to.survive","Achievements"
"6713","-0.0128698316889657","Eating.to.survive","Responding.to.a.serious.letter"
"6714","-0.0434683458609543","Eating.to.survive","Children"
"6715","0.020516213876669","Eating.to.survive","Assertiveness"
"6716","-0.00588670708322317","Eating.to.survive","Getting.angry"
"6717","-0.00955962154400773","Eating.to.survive","Knowing.the.right.people"
"6718","0.027691309577355","Eating.to.survive","Public.speaking"
"6719","-0.0115107639260214","Eating.to.survive","Unpopularity"
"6720","-0.0269906146704786","Eating.to.survive","Life.struggles"
"6721","-0.116020276644556","Eating.to.survive","Happiness.in.life"
"6722","-0.0446293260249392","Eating.to.survive","Energy.levels"
"6723","0.0630416373625157","Eating.to.survive","Small...big.dogs"
"6724","-0.0295316925081085","Eating.to.survive","Personality"
"6725","0.00320242191846279","Eating.to.survive","Finding.lost.valuables"
"6726","-0.0297236439187053","Eating.to.survive","Getting.up"
"6727","-0.0103818107423294","Eating.to.survive","Interests.or.hobbies"
"6728","-0.0381824720725088","Eating.to.survive","Parents..advice"
"6729","0.00992904776903836","Eating.to.survive","Questionnaires.or.polls"
"6730","-0.00382236510941109","Eating.to.survive","Age"
"6731","0.0438474527309053","Eating.to.survive","Number.of.siblings"
"6732","0.0567481982955401","Giving","Music"
"6733","0.0074255258620953","Giving","Slow.songs.or.fast.songs"
"6734","0.0638446660278067","Giving","Movies"
"6735","0.00152306302697044","Giving","History"
"6736","0.0149266197423693","Giving","Psychology"
"6737","-0.0574450827734184","Giving","Politics"
"6738","-0.0122027994920495","Giving","Mathematics"
"6739","-0.0629057353339313","Giving","Physics"
"6740","0.0530309261023802","Giving","Internet"
"6741","-0.0439182067650886","Giving","PC"
"6742","0.0804679026391981","Giving","Economy.Management"
"6743","0.0532926732865603","Giving","Biology"
"6744","0.00753120746852053","Giving","Chemistry"
"6745","0.0231933227715157","Giving","Reading"
"6746","0.0252623171829847","Giving","Geography"
"6747","0.0491629425058999","Giving","Foreign.languages"
"6748","0.0437212338689075","Giving","Medicine"
"6749","0.0850756843828833","Giving","Law"
"6750","0.072471363324793","Giving","Cars"
"6751","0.0920416713087668","Giving","Art.exhibitions"
"6752","0.0628272516402036","Giving","Religion"
"6753","0.125789026793166","Giving","Countryside..outdoors"
"6754","0.184626579253766","Giving","Dancing"
"6755","0.07625983203886","Giving","Musical.instruments"
"6756","0.0852811947282663","Giving","Writing"
"6757","0.0690003098586296","Giving","Passive.sport"
"6758","0.0476879997117803","Giving","Active.sport"
"6759","0.149506691790691","Giving","Gardening"
"6760","0.146883384310187","Giving","Celebrities"
"6761","0.245937660277957","Giving","Shopping"
"6762","-0.0499917882450134","Giving","Science.and.technology"
"6763","0.0999051922424299","Giving","Theatre"
"6764","0.156676056432167","Giving","Fun.with.friends"
"6765","0.0718945192358693","Giving","Adrenaline.sports"
"6766","0.145152104367825","Giving","Pets"
"6767","0.1122092546761","Giving","Flying"
"6768","0.128399392265712","Giving","Storm"
"6769","0.0955587964949388","Giving","Darkness"
"6770","0.0084381719388762","Giving","Heights"
"6771","0.069402959803415","Giving","Spiders"
"6772","0.11734620418234","Giving","Snakes"
"6773","0.163308261571979","Giving","Rats"
"6774","0.0354187276358162","Giving","Ageing"
"6775","0.0697937172787671","Giving","Dangerous.dogs"
"6776","-0.0294221632710607","Giving","Fear.of.public.speaking"
"6777","0.10413038813097","Giving","Healthy.eating"
"6778","0.0568021403518917","Giving","Daily.events"
"6779","0.15527667283592","Giving","Prioritising.workload"
"6780","0.18733741841061","Giving","Writing.notes"
"6781","0.101596658026668","Giving","Workaholism"
"6782","0.0377765470774924","Giving","Thinking.ahead"
"6783","0.0896978201759738","Giving","Final.judgement"
"6784","0.118356414850099","Giving","Reliability"
"6785","0.0818516985333322","Giving","Keeping.promises"
"6786","-0.0686066216588476","Giving","Loss.of.interest"
"6787","0.140344028234314","Giving","Friends.versus.money"
"6788","0.026564832833834","Giving","Funniness"
"6789","-0.134276194455166","Giving","Fake"
"6790","-0.0425237976707751","Giving","Criminal.damage"
"6791","0.0444378564988308","Giving","Decision.making"
"6792","0.0262875189474217","Giving","Elections"
"6793","-0.0209086535010641","Giving","Self.criticism"
"6794","0.0037283955553421","Giving","Judgment.calls"
"6795","0.0507924726982129","Giving","Hypochondria"
"6796","0.163051687431888","Giving","Empathy"
"6797","0.0266390449192002","Giving","Eating.to.survive"
"6798","1","Giving","Giving"
"6799","0.250477977217532","Giving","Compassion.to.animals"
"6800","0.132645857108768","Giving","Borrowed.stuff"
"6801","-0.0367606118396654","Giving","Loneliness"
"6802","-0.00391506430734895","Giving","Cheating.in.school"
"6803","0.20232302920863","Giving","Health"
"6804","0.0107344182615413","Giving","Changing.the.past"
"6805","0.139211204876673","Giving","God"
"6806","0.0435339619672874","Giving","Dreams"
"6807","0.226451185651204","Giving","Charity"
"6808","0.158115946564884","Giving","Number.of.friends"
"6809","-0.00976098973242335","Giving","Waiting"
"6810","-0.0287964409862662","Giving","New.environment"
"6811","0.0396994521070422","Giving","Mood.swings"
"6812","0.103447542339373","Giving","Appearence.and.gestures"
"6813","0.0593111807557215","Giving","Socializing"
"6814","-0.0358738921338955","Giving","Achievements"
"6815","-0.0379203005813894","Giving","Responding.to.a.serious.letter"
"6816","0.240453634653189","Giving","Children"
"6817","0.0611652810971231","Giving","Assertiveness"
"6818","0.0125749976073816","Giving","Getting.angry"
"6819","0.0799422505314193","Giving","Knowing.the.right.people"
"6820","0.0011639410609565","Giving","Public.speaking"
"6821","0.0509367394106061","Giving","Unpopularity"
"6822","0.181356163872334","Giving","Life.struggles"
"6823","0.0946172301185599","Giving","Happiness.in.life"
"6824","0.16937039127573","Giving","Energy.levels"
"6825","-0.094935688215369","Giving","Small...big.dogs"
"6826","0.116851310612598","Giving","Personality"
"6827","0.115404926406762","Giving","Finding.lost.valuables"
"6828","-0.0115505905345451","Giving","Getting.up"
"6829","0.124514954413807","Giving","Interests.or.hobbies"
"6830","0.137093689351745","Giving","Parents..advice"
"6831","0.0301594087705235","Giving","Questionnaires.or.polls"
"6832","0.0240815223475309","Giving","Age"
"6833","0.0153183650361949","Giving","Number.of.siblings"
"6834","0.112659541216071","Compassion.to.animals","Music"
"6835","0.00872126218054604","Compassion.to.animals","Slow.songs.or.fast.songs"
"6836","0.137724685022508","Compassion.to.animals","Movies"
"6837","0.0641050774175576","Compassion.to.animals","History"
"6838","0.107763379985284","Compassion.to.animals","Psychology"
"6839","-0.0735236910235147","Compassion.to.animals","Politics"
"6840","-0.0927579317663001","Compassion.to.animals","Mathematics"
"6841","-0.0757380058566007","Compassion.to.animals","Physics"
"6842","-0.0490291042800586","Compassion.to.animals","Internet"
"6843","-0.101424509529511","Compassion.to.animals","PC"
"6844","-0.0385604880701313","Compassion.to.animals","Economy.Management"
"6845","0.13908275300448","Compassion.to.animals","Biology"
"6846","0.0624164344262198","Compassion.to.animals","Chemistry"
"6847","0.0818379779814037","Compassion.to.animals","Reading"
"6848","-0.0371042127020476","Compassion.to.animals","Geography"
"6849","0.0283276616832036","Compassion.to.animals","Foreign.languages"
"6850","0.0667993006716668","Compassion.to.animals","Medicine"
"6851","0.00044897039954495","Compassion.to.animals","Law"
"6852","-0.0716878314085206","Compassion.to.animals","Cars"
"6853","0.0840753604050268","Compassion.to.animals","Art.exhibitions"
"6854","-0.0235305125488082","Compassion.to.animals","Religion"
"6855","0.0857401408855564","Compassion.to.animals","Countryside..outdoors"
"6856","0.0654123425783371","Compassion.to.animals","Dancing"
"6857","-0.0351095729488613","Compassion.to.animals","Musical.instruments"
"6858","0.0458724113563051","Compassion.to.animals","Writing"
"6859","-0.00842331552345422","Compassion.to.animals","Passive.sport"
"6860","-0.0296071530315249","Compassion.to.animals","Active.sport"
"6861","0.0626701289943601","Compassion.to.animals","Gardening"
"6862","0.0491449593343165","Compassion.to.animals","Celebrities"
"6863","0.139392389248393","Compassion.to.animals","Shopping"
"6864","-0.00701767351556788","Compassion.to.animals","Science.and.technology"
"6865","0.137857325232162","Compassion.to.animals","Theatre"
"6866","0.0447326279432952","Compassion.to.animals","Fun.with.friends"
"6867","0.0128593236412165","Compassion.to.animals","Adrenaline.sports"
"6868","0.379154335687642","Compassion.to.animals","Pets"
"6869","0.0178749384705265","Compassion.to.animals","Flying"
"6870","0.0821366957033371","Compassion.to.animals","Storm"
"6871","0.161169848640436","Compassion.to.animals","Darkness"
"6872","0.026273566582642","Compassion.to.animals","Heights"
"6873","0.12836221786872","Compassion.to.animals","Spiders"
"6874","0.0473202670279995","Compassion.to.animals","Snakes"
"6875","-0.00401769638578492","Compassion.to.animals","Rats"
"6876","0.0998452594907821","Compassion.to.animals","Ageing"
"6877","-0.0126847252715651","Compassion.to.animals","Dangerous.dogs"
"6878","0.00766518235237854","Compassion.to.animals","Fear.of.public.speaking"
"6879","0.0456441437316876","Compassion.to.animals","Healthy.eating"
"6880","0.00527673146163729","Compassion.to.animals","Daily.events"
"6881","0.0716567976386298","Compassion.to.animals","Prioritising.workload"
"6882","0.0992439891244744","Compassion.to.animals","Writing.notes"
